id,person_id,place_id,earliest_attested_day,earliest_attested_year,earliest_attested_month,latest_attested_day,latest_attested_year,latest_attested_month,role,hypothesized,resident,source,movement_notes
1008,53,124,,1522,8,,,,Musician,false,true,"<p>D'Accone, Francesco Layolle, pp. 410-411.</p>",<p>He was the organist at Notre-Dame-de Confort (known also as the Italian Church of Lyon).</p>
1287,92,124,,1522,,,1523,,,true,true,,
1020,116,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Nobili and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1156,115,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Roberto Nasi and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
997,60,124,1521-07-15,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Antinori and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1175,92,124,,1521,7,,,,Merchant,false,true,"Picot, les italiens en France, p. 76",<p>Ginori and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1019,119,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Pitti and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
943,85,124,,1521,7,,,,Banker,false,true,"Picot, les italiens en France, p. 76",<p>Del Bene and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1123,61,124,1521-07-15,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Antinori with other merchants of Lyon sent a supplication to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1177,113,124,,1521,7,,,,Merchant,false,true,"Picot, les italiens en France, p. 76",<p>Martini and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1131,87,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Del Bene and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1051,67,110,,1521,9,,,,Treasurer,false,false,"<p>DBI, ad vocem.</p>",<p>He became Treasurer in Provence.</p>
1181,129,124,,1521,7,,,,Merchant,false,false,"Picot, Les italiens en France, p. 76",<p>Filippo Strozzi and other merchants in Lyon &nbsp;sent a petition to the King Fran&ccedil;ois I and Robertet (treasurer)</p>
1368,127,124,1521-01-12,1521,1,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 367</p>",<p>Leonardo Spina and Domenico Naldini were appointed Governors of the Salviati Bank in Lyon.</p>
1369,303,124,1521-01-12,1521,1,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 367</p>",<p>Leonardo Spina and Domenico Naldini were appointed Governors of the Salviati Bank in Lyon.</p>
1153,58,124,1521-07-15,1521,7,1523-11-11,1523,11,Merchant,false,true,"<p>15-7-1521: Picot, les italiens en France, p. 76 - 1522: Hauvette, Un exil&eacute; florentin &agrave; la Cour de France au XVIe si&egrave;cle. Luigi Alamanni, p. 44 - from 28-7-1523 to 11-11-1523 : Bramanti, Lettere di Luigi Alamanni, pp. 55-63.</p>",<p>15-7-1521- Albizzi and other merchants in Lyon sent a supplication to the King Fran&ccedil;ois I and the treasurer Robertet - 1522 - Consul of the Florentine Nation in Lyon - from 28-7-1523 to 11-11-1523- Albizzi is mentioned in letters of Luigi Alamanni.</p>
978,118,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Panciatichi and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1157,96,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Guadagni and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
942,122,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Salviati and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (treasurer)</p>
1061,62,124,1521-07-15,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Bartolini and other merchants of Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
999,84,124,,1521,7,,,,Merchant,false,true,"Picot, les italiens en France, p. 76",<p>Dei and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1063,106,124,,1521,7,,,,Merchant,false,true,"Picot, les italiens en France, p. 76",<p>Mannelli and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
958,124,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Sertini and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
953,98,124,,1521,7,,,,Merchant,false,false,"<p>Picot, les italiens en France, p. 76</p>",<p>Infangati and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (treasurer).</p>
963,99,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Lottini and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
979,123,124,,1521,7,,,,Merchant,false,false,"<p>Picot, les italiens en France, p. 76</p>",<p>Bartolomeo Salviati and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
1060,114,124,,1521,7,,,,Merchant,false,false,"Picot, les italiens en France, p. 76",<p>Guglielmo Nasi and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and the Treasurer Robertet.</p>
1506,483,124,,1521,,,,,Merchant,false,true,"<p>Charpin Feugerolles, Les florentines &agrave; Lyon, pp. 133-135</p>",<p>Mannelli and other Florentine merchants in Lyon sent a petition to the King Fran&ccedil;ois Her and Robertet (Treasurer).</p>
1017,102,124,,1521,7,,,,Merchant,false,true,"Picot, les italiens en France, p. 76",<p>Mannelli and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
962,94,124,,1520,,,1521,7,Merchant,false,true,"<p>1520: DBI, ad vocem - 1521:Picot, les italiens en France, p. 76.</p>",<p>1520: He bought the Lordship of Perron near Lyon - 1521:Antonio Gondi and other merchants in Lyon sent a petition to the King Fran&ccedil;ois I and Robertet (Treasurer).</p>
1065,127,124,,1520,,,,,Merchant,false,true,"Picot, Les italiens en France, p. 115",<p>He sent letters to Averaro Salviati and Giovan Battista Bracci.</p>
1370,303,124,,1519,,,1520,,Merchant,true,true,,
1270,127,124,,1519,,,,,Merchant,true,true,,
1179,129,138,,1518,5,,,,Family reasons,false,false,"Bardi, Filippo Strozzi da nuovi documenti, pp. 18-19",<p>He attended the wedding between Lorenzo di Piero de' Medici and Madeleine de la Tour d'Auvergne</p>
1050,67,133,,1518,,,,,Commis of Semblançay,false,false,"<p>DBI, ad vocem.</p>",<p>Head of the financial administration in Semblan&ccedil;ay.</p>
1180,129,118,,1518,6,,,,Family reasons,false,false,"Bardi, Filippo Strozzi da nuovi documenti, pp. 18-19",He accompanied Lorenzo di Piero de' Medici in France
1367,307,124,1518-12-07,1518,12,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, 363</p>","<p>Domenico Naldini and Leonardo Spina gave money to Carlo Marucelli, Prosecutor of the Salviati Bank</p>"
1268,102,124,,1518,,,1520,,Merchant,true,true,,
1365,303,124,1518-11-18,1518,11,1518-12-07,1518,12,Merchant,false,true,"<p>11-1518: SNSPi, Archivio Salviati, Il Diplomatico, filze 1, XXII, num. 361 - 12-1518: Ivi, num. 363</p>","<p>11-1518: With the approval of the King, Domenico Naldini is appointed as Prosecutor of Jacopo di Giovanni Salviati - 12-1518: He gave money to Francesco Marucelli</p>"
1152,88,124,,1518,,,,,,false,true,"Dubost, La France italienne, p. 246 e annexe 1",<p>He moved to Lyon where he bought the land of Espine.</p>
1064,127,124,1518-09-04,1518,9,1518-12-07,1518,12,Merchant,false,true,"<p>4-9-1518: SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 360 - 11-1518: Picot, Les italiens en France, p. 115 - 7-12-1518: SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 363</p>",<p>4-9-1518: Jacopo Salviati appointed Leonardo Spina as his Prosecutor in Lyon - 11-1518: He received money from the King to buy weapons for the French Army - 7-12-1518: He gave money to Carlo Marucelli.</p>
1363,302,124,1518-11-17,1518,11,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXII, num. 360</p>","<p>With the approval of the King Fran&ccedil;ois I, Jacopo di Giovanni Salviati appointed Leonardo Spina and Francesco Naldini as his Prosecutors.</p>"
1305,65,124,,1517,,,,,Merchant,false,true,"<p>DBI, ad vocem.</p>",<p>He was taxed as one of the richest merchants of Lyon.</p>
1356,127,124,,1517,,,,,Merchant,true,true,,
1046,102,124,,1517,,,,,Merchant,false,true,"Picot, les italiens en France, p. 96",<p>He had business in Lyon.</p>
1307,64,124,,1517,,,,,Merchant,false,true,"<p>DBI, Bini Piero.</p>",<p>He went to Lyon to help his brother Piero in his commercial activities.</p>
1338,292,123,,1517,11,,,,Secretary,false,false,"<p>DBI, ad vocem.</p>",<p>He helped his brother Giovanni as Governor of Lambesc and Orgon.</p>
1362,306,124,1517-02-09,1517,2,1518-09-07,1518,9,Merchant,false,true,"<p>9-2-1517: SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 346 - 16-2-1518: Ivi, num 347 - 22-4-1518: Ivi, num. 349, 350 e 351 - 10, 15-7, 7-8 e 7-9-1518: Ivi, num. 352, 353, 354, 355</p>",<p>1517: Bill of exchange sent from Giovan Battista Salviati in Lyon to Girolamo Frescobaldi in London - 16-2-1518: Bill of exchange sent to Giovan Battista Salviati - 22-4-1518: Bills of exchange sent from Giovan Battista Salviati in Lyon to Girolamo Frescobaldi in London - da 10-7-1518 a 7-9-1518: Bills of exchange sent to Giovan Battista Salviati</p>
1337,93,123,,1517,11,,,,Governor of Lambesc and Orgon,false,false,"<p>DBI, ad vocem.</p>",<p>He was appointed Governor of Lambesc and Orgon by the Duchesse Filippa of Gelderland.</p>
1308,67,1,,1516,,,,,,false,true,"<p>DBI, ad vocem</p>",<p>He married a French woman.</p>
1366,303,124,,1516,,,1517,,Merchant,true,true,,
1360,304,124,1516-10-26,1516,10,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 344</p>","<p>Jacopo Salviati appointed Francesco Salviati, Bernardo Salviati and Leonardo Spina as Prosecutors of his business in Lyon</p>"
1130,87,1,,1516,4,,,,Maître d'hôtel of the King,false,true,"<p>Picot, Les italiens en France, p. 88</p>",<p>He was confirmed in his position at the French court by the new King Fran&ccedil;ois I.</p>
1449,382,124,1516-01-20,1516,1,,,,Marriage,false,true,"<p>DBI, Gondi Guidobaldo detto Antonio</p>",<p>She married Gondi Guidobaldo or Antonio.</p>
1450,94,124,1516-01-20,1516,1,,,,Merchant,false,true,"<p>DBI, ad vocem</p>",<p>He married Marie Catherine de Pierrevive</p>
1269,106,124,,1516,,,1520,,,true,true,,
1361,305,124,1516-10-26,1516,10,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze 1, XXII, num. 344</p>","<p>Jacopo Salviati appointed Francesco Salviati, Bernardo Salviati and Leonardo Spina as Prosecutors of his business in Lyon</p>"
1264,102,124,,1516,,,,,,true,true,,
1364,302,124,,1516,,,1517,,Merchant,true,true,,
1359,300,124,1516-10-26,1516,10,,,,Merchant,false,false,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXII, num. 344</p>","<p>Jacopo Salviati appointed Francesco Salviati, Bernardo Salviati and Leonardo Spina as Prosecutors of his business in Lyon.</p>"
1357,303,124,1515-06-20,1515,6,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXVI, num. 339</p>",<p>Naldini named Leonardo Spina as his Prosecutor in Lyon.</p>
1355,127,124,1515-06-20,1515,6,1516-10-26,1516,10,Merchant,false,true,"<p>1515: SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXVI, num. 336 - 1516: ivi, XXII, num. 344</p>",<p>1515: Leonardo Spina is appointed as Prosecutor in Lyon of Domenico and Francesco Naldini - 1516: Leonardo Spina is appointed as Prosecutor in Lyon of Jacopo Salviati.</p>
1062,106,124,,1515,,,,,Merchant,false,true,"Picot, les italiens en France, p. 96",<p>He had business in Lyon</p>
1016,102,124,,1515,,,,,Merchant,false,true,"Picot, les italiens en France, p. 96",<p>He had business in Lyon</p>
1358,302,124,1515-06-20,1515,6,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXVI, num. 339</p>",<p>Francesco Naldini and his brother Domenico named Leonardo Spina as their Prosecutor in Lyon.</p>
1491,466,124,,1515,,,,,Merchant,false,true,"<p>Charpin Feugerolles, Les Florentines &agrave; Lyon, pp. 118-128</p>",<p>He moved to Lyon.</p>
1234,96,124,1513-07-07,1513,7,,,,Merchant,false,true,"<p>Charpin Feugerolles, Les florentins &agrave; Lyon, p. 88.</p>",<p>He bought artillery for the city of Lyon.&nbsp;</p>
1488,464,124,,1512,,,,,Consul of the Florentine Nation in Lyon,false,true,"<p>Charpin Feugerolles, Les Florentins &agrave; Lyon, p. 18.</p>",<p>He was Consul of the Florentine nation in Lyon.</p>
1354,301,124,1511-11-29,1511,11,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXII, num. 330</p>",<p>Bill of exchange sent to Paolo Sauli (Genoese) in favor of Jacopo Salviati.</p>
1350,96,124,,1511,,,1512,,Merchant,true,true,,
1304,65,124,,1510,,,,,Lieutenant of the Florentine Nation of Lyon,false,true,"<p>DBI, ad vocem.</p>",<p>He sent a letter to Niccol&ograve; Machiavelli.</p>
1352,299,124,1510-08-30,1510,8,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXII, num. 325</p>",<p>Bill of exchange sent to Carlo Capponi in favour of Jacopo Salviati.</p>
1336,93,169,1510-09-22,1510,9,,,,Agent of the Soderini family,false,false,"<p>DBI, ad vocem.</p>",<p>He moved to Tours to took part at the meeting of the Gallican Church.</p>
1335,93,118,1510-09-01,1510,9,,,,Agent of the Soderini family,false,false,"<p>DBI, ad vocem.</p>","<p>He came back to Blois to meet the King, after a trip to Florence.</p>"
1034,93,118,,1510,6,1510-08-03,1510,8,Agent of the Soderini family,false,false,"<p>DBI, ad vocem.</p>","<p>He moved to France as an agent of the Soderini family, working with Machiavelli.</p>"
1351,298,124,1510-05-28,1510,5,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXVI, num. 324</p>",<p>Bill of exchange of Tommaso Guadagni in favour of Piero Del Bene.</p>
1349,96,124,1510-05-28,1510,5,1510-11-28,1510,11,Merchant,false,true,"<p>5-1510: SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXVI, num.324 - 11-1510: Ivi, Filze I, XXII, num. 327.</p>",<p>5-1510: Bill of exchange sent to Tommaso Guadagni in favor of Piero Del Bene - 11-1510: Bill of exchange sent to Tommaso Guadagni in favor of Jacopo Salviati.</p>
1353,300,124,1510-08-30,1510,8,1510-11-28,1510,11,Merchant,false,true,"<p>8-1510: SNSPi, Archivio Salviati, Il Diplomatico, Filze I, XXII, num. 325 - 11-1510: Ivi, num. 327</p>",<p>8-1510: Bill of exchange sent to Carlo Capponi in favor of Jacopo Salviati - 11-1510: Bill of exchange sent to Tommaso Guadagni in favor of Jacopo Salviati.</p>
1348,297,124,1508-08-13,1508,8,,,,Merchant,false,true,"<p>SNSPi, Archivio Salviati, filze I, XXVI, num. 315.</p>","<p>Dei appointed Francesco Davanzati, Salvatore Billi e Bartolomeo Giorgi as Prosecutors of his business in Florence.</p>"
1049,67,1,,1507,,,,,,false,true,"<p>DBI, ad vocem.</p>",<p>He moved to Paris.</p>
1487,463,124,,1506,,,,,Consul of the Florentine Nation in Lyon,false,true,"<p>Calafati, Entre Florence et la France,p. 6</p>",<p>He was Consul of the Florentine nation in Lyon.</p>
1464,94,124,,1505,,,,,Merchant,false,true,"<p>Histoire et dictionnaire des guerres de religion, p. 943</p>",<p>He moved to Lyon</p>
1490,96,124,,1505,,,,,Consul of the Florentine Nation in Lyon,false,true,"<p>Charpin Feugerolles, Les Florentines &agrave; Lyon, pp. 85-118</p>",<p>He was Consul of the Florentine nation in Lyon.</p>
1129,87,1,,1503,6,,1505,,Maître d'hôtel of the King,false,false,"<p>1503: Picot, les italiens en France, p. 88 - 1505: Dubost, La France italienne, annexe 1</p>",<p>He was at the French court.</p>
1221,58,124,,1502,,,,,Merchant,false,true,"<p>DBI, ad vocem.</p>","<p>He attended at the promulgation of the Statutes of the ""Natione fiorentina"" in Lyon.</p>"
1486,87,124,,1501,,,,,Consul of the Florentine Nation in Lyon,false,true,"<p>ASF, Consoli del Mare 9, c. 88.</p>",<p>He had business in Lyon and was named Consul of the Florentine nation in Lyon.</p>
1505,482,124,,1500,,,1505,,Merchant,false,true,"<p>Charpin Feugerolles, Les florentines &agrave; Lyon, p. 133</p>",<p>He had business in Lyon.</p>
